article_title,article_type,article_priority,studio_title,address,dslurl,is_partner,primary_area,candidate_areas,primary_station,candidate_stations,distance_to_primary_station_m,article_station,distance_to_article_station_m,article_match_method,article_match_reason,rental_fit_score,rental_fit_reason,suspicious_location,fallback_allowed
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,レンタルスタジオ「Ten（テン）」,〒160-0021 東京都新宿区歌舞伎町２丁目８-１２ 新宿グリーンプラザ 303号,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,507.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,Studio.m 新宿レンタルスタジオ,〒160-0022 東京都新宿区新宿５丁目１５?号２ 池与ビル ２０３,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,642.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,ROJIスタジオStudioStyle+,〒160-0023 東京都新宿区西新宿７丁目１５-１４,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,265.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,studio worcle shinjuku,〒160-0023 東京都新宿区西新宿７丁目１６-７ 第２１フジビル,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新大久保駅|新宿駅,278.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,ジャパンポールダンス,〒160-0021 東京都新宿区歌舞伎町１丁目２３-１２ 第一桑原ビル 5F,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,161.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,スタジオスタイルプラス窓口StudioStyle+,〒160-0023 東京都新宿区西新宿７丁目２２-３１ 1F,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新大久保駅|新宿駅,380.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,ノアスタジオ 新宿２号店,〒160-0023 東京都新宿区西新宿７丁目１０-１２,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,259.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,メインスタジオStudio Style+,〒160-0023 東京都新宿区西新宿７丁目２２-３１,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新大久保駅|新宿駅,362.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,レンタルスタジオ HIKARI 新宿三丁目,〒160-0021 東京都新宿区歌舞伎町２丁目８-１２ グリーンプラザ 203,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,507.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,レンタルスタジオ HIKARI 西新宿７丁目,〒160-0023 東京都新宿区西新宿７丁目１０-１７ B館 601号室,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,234.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,ロジスタイルB StudioStyle+,〒160-0023 東京都新宿区西新宿７丁目１５-１４ FONTAINE三須 1F,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,255.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,新宿 だんすた レンタルスタジオ,〒160-0023 東京都新宿区西新宿７丁目１３-７ 3F4F タカラビル,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,398.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,新宿マイスタジオ,〒160-0023 東京都新宿区西新宿７丁目９-１７ ６F・５F・４F 伊藤ビル,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新宿駅|新大久保駅,263.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,新宿村スタジオ,〒169-0074 東京都新宿区北新宿２丁目１-２,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新大久保駅|新宿駅,1011.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,貸空間スタジオStudioStyle+,〒160-0023 東京都新宿区西新宿７丁目２２-３１ BF 柏木 MURA,,0,新宿,新宿|西新宿|高田馬場|新大久保,西武新宿駅,西武新宿駅|新大久保駅|新宿駅,391.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),20,+20(rental=1),0,1
西武新宿駅のレンタルダンススタジオおすすめ,駅,A,Hina STUDIO(ヒナスタジオ)【新宿西口アネックス】,東京都新宿区西新宿7-15-4　YS第一ビルB1階,https://dance-studio-lab.com/room/NWQxZDIzMzUtNWMzOC00MzY4LWE4YmYtMWU3MDBkYWM3ZDY2/detail,1,新宿,新宿,西武新宿駅,西武新宿駅|新宿西口駅|西新宿駅|大久保駅|都庁前駅|新宿駅|新大久保駅|新宿三丁目駅|東新宿駅|南新宿駅,234.0,西武新宿駅,,primary_station_dist,primary_station:西武新宿駅(≤1200m),50,+30(dslurl)|+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,ACFit 赤坂見附スタジオ,〒107-0052 東京都港区赤坂３丁目４-３ 赤坂マカベビル B1F,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅,160.0,赤坂駅,436.1,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,Ballet Studio M'z,〒107-0052 東京都港区赤坂７丁目９-７ 小林ビル 5F,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|六本木駅|青山一丁目駅,561.0,赤坂駅,1087.1,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,DAYS赤坂見附,〒107-0052 東京都港区赤坂３丁目９-１ 紀陽 ビル,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅,433.0,赤坂駅,249.7,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,EXスタジオ麹町,〒102-0083 東京都千代田区麹町２丁目２-４ 麹町セントラルビル 5階,,0,秋葉原,秋葉原,半蔵門駅,半蔵門駅|麹町駅|永田町駅|市ケ谷駅|赤坂見附駅|四ツ谷駅|国会議事堂前駅|溜池山王駅|赤坂駅|九段下駅,105.0,赤坂駅,738.7,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,kokokara,〒102-0082 東京都千代田区一番町１３-１６ 一番町法眼坂ビル 1階,,0,秋葉原,秋葉原,半蔵門駅,半蔵門駅|麹町駅|市ケ谷駅|永田町駅|四ツ谷駅|赤坂見附駅|九段下駅|国会議事堂前駅|竹橋駅|牛込神楽坂駅,181.0,赤坂駅,1001.3,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,BUZZ LIVE 赤坂,〒107-0052 東京都港区赤坂３丁目１５-３ 忍路ビル B1,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,100.0,赤坂駅,439.6,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,Nari Gym (ナリジム),〒107-0052 東京都港区赤坂３丁目14番9号 赤坂清水ビル 2F,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,48.0,赤坂駅,491.5,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,Pole Dance Tokyo ポールダンス東京,〒107-0052 東京都港区赤坂３丁目１６-８ 東海アネックスビルB1,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,150.0,赤坂駅,432.7,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,アルファビデオレンタルスタジオ,〒107-0051 東京都港区元赤坂１丁目５-７ ラベリテ赤坂 1階,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,534.0,赤坂駅,468.5,station_distance,haversine:赤坂駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,スタジオ レセルバ,〒107-0052 東京都港区赤坂３丁目２１-１４ TS共和六番館地下一階,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,380.0,赤坂駅,326.4,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,BUZZ レンタルスタジオ赤坂店,〒107-0052 東京都港区赤坂２丁目１３-２０ Tsumugi ビル,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅,148.0,赤坂駅,590.4,station_distance,haversine:赤坂駅(≤1200m),50,+20(rental=1)|+30(レンタルスタジオ),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,たにどうダンスワールド,〒107-0052 東京都港区赤坂３丁目９-４ 赤坂扇やビル 4階,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅,396.0,赤坂駅,268.5,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,ノアスタジオ 赤坂店,〒107-0052 東京都港区赤坂３丁目１３-１２ 受付は隣のビル2Fとなります,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,62.0,赤坂駅,560.7,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,ボンジュBallerina 紀尾井町店,〒102-0094 東京都千代田区紀尾井町１-３ 東京ガーデンテラス 1F,,0,秋葉原,秋葉原,赤坂駅,赤坂駅,635.0,赤坂駅,202.6,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,麹町スタジオ,〒102-0093 東京都千代田区平河町１丁目５-１６ アオキスタジオビル,,0,秋葉原,秋葉原,赤坂駅,赤坂駅,1023.0,赤坂駅,497.3,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,女性専用フィットネスジム ミットネス 赤坂店,〒107-0052 東京都港区赤坂４丁目３-６ ヒューリック赤坂一ツ木通ビル 3階,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,111.0,赤坂駅,487.1,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,赤坂茜山スタジオ,〒107-0052 東京都港区赤坂２丁目２１-１ 川本ビル Ｂ１Ｆ,,0,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|六本木駅,502.0,赤坂駅,989.8,station_distance,haversine:赤坂駅(≤1200m),20,+20(rental=1),0,1
赤坂駅のレンタルダンススタジオおすすめ,駅,A,BUZZ赤坂見附 ,東京都港区赤坂3-21-14TS 共和六番館地下1階,https://dance-studio-lab.com/room/NjYxZDU0NDMtOGEwNS00MDM3LTllNDktMzAyNTQ0MmVlMTE1/detail,1,六本木,六本木|赤坂|麻布|新橋,赤坂駅,赤坂駅|青山一丁目駅,100.0,赤坂駅,331.2,station_distance,haversine:赤坂駅(≤1200m),50,+30(dslurl)|+20(rental=1),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,Ballet & Dance TRE,〒130-0004 東京都墨田区本所３丁目７-９,,0,錦糸町,錦糸町,押上駅,押上駅|錦糸町駅|蔵前駅,971.0,錦糸町駅,1091.4,station_distance,haversine:錦糸町駅(≤1200m),20,+20(rental=1),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,Ballet & Dance UNO,〒130-0012 東京都墨田区太平３丁目１９-５ 鈴木ビル 1階,,0,錦糸町,錦糸町,錦糸町駅,錦糸町駅|押上駅,664.0,錦糸町駅,626.7,station_distance,haversine:錦糸町駅(≤1200m),20,+20(rental=1),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,スタジオジパング 錦糸町スタジオSTANDARD,〒130-0012 東京都墨田区太平３丁目１４-１０ スズキビルディング 1階,,0,錦糸町,錦糸町,錦糸町駅,錦糸町駅|押上駅,547.0,錦糸町駅,510.3,station_distance,haversine:錦糸町駅(≤1200m),20,+20(rental=1),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,RSC MASAMI STUDIO,〒130-0013 東京都墨田区錦糸３丁目１１-１ 興和2ビル 6F,,0,錦糸町,錦糸町,錦糸町駅,錦糸町駅,283.0,錦糸町駅,251.4,station_distance,haversine:錦糸町駅(≤1200m),20,+20(rental=1),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,studio_MINT 錦糸町,〒130-0012 東京都墨田区太平３丁目１-４,https://dance-studio-lab.com/room/ZDgyZDBlYjYtZWM1YS00MGNhLWI3YjEtZjRmNTEzZmU5NjE4/detail,1,錦糸町,錦糸町,錦糸町駅,錦糸町駅|押上駅,356.0,錦糸町駅,322.1,station_distance,haversine:錦糸町駅(≤1200m),50,+30(dslurl)|+20(rental=1),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,studio3,〒136-0071 東京都江東区亀戸１丁目３１-８ 北越ビル 2F,,0,豊洲,豊洲,錦糸町駅,錦糸町駅,1077.0,錦糸町駅,1062.4,station_distance,haversine:錦糸町駅(≤1200m),20,+20(rental=1),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,ウチノダンススタジオ,〒136-0071 東京都江東区亀戸２丁目３７-９ 第一不動産ビル,,0,豊洲,豊洲,錦糸町駅,錦糸町駅,1101.0,錦糸町駅,1061.0,station_distance,haversine:錦糸町駅(≤1200m),45,+20(rental=1)|+25(ダンススタジオ),0,1
錦糸町駅のレンタルダンススタジオおすすめ,駅,A,ロゼッタスタジオ錦糸町,〒130-0013 東京都墨田区錦糸２丁目１３-１ 堀越第一ビル 5F,,0,錦糸町,錦糸町,錦糸町駅,錦糸町駅,317.0,錦糸町駅,293.4,station_distance,haversine:錦糸町駅(≤1200m),20,+20(rental=1),0,1
高田馬場駅のレンタルダンススタジオおすすめ,駅,A,スタジオキャンパス 高田馬場店,〒169-0075 東京都新宿区高田馬場４丁目２９-１ B1F,,0,新宿,新宿|西新宿|高田馬場|新大久保,高田馬場駅,高田馬場駅|新大久保駅,483.0,高田馬場駅,536.7,station_distance,haversine:高田馬場駅(≤1200m),20,+20(rental=1),0,1
高田馬場駅のレンタルダンススタジオおすすめ,駅,A,SHOJIN Show-Base Tokyo,〒169-0075 東京都新宿区高田馬場４丁目１１-10VORT Briller4F SHOJIN Show-Base Tokyo,,0,新宿,新宿|西新宿|高田馬場|新大久保,高田馬場駅,高田馬場駅,184.0,高田馬場駅,173.5,station_distance,haversine:高田馬場駅(≤1200m),20,+20(rental=1),0,1
高田馬場駅のレンタルダンススタジオおすすめ,駅,A,BUZZ レンタルスタジオ 高田馬場店,〒169-0075 東京都新宿区高田馬場４丁目１４-６ 地下1階 第二長谷川マンション,https://dance-studio-lab.com/room/NjZiZWQwNjEtYmU0ZS00MDllLWI0M2UtNmYxZjdhOWUwY2Mz/detail,1,新宿,新宿|西新宿|高田馬場|新大久保,高田馬場駅,高田馬場駅,273.0,高田馬場駅,299.7,station_distance,haversine:高田馬場駅(≤1200m),80,+30(dslurl)|+20(rental=1)|+30(レンタルスタジオ),0,1
