studio_title,address,website,phone,dslurl,is_partner,candidate_article_count,s_article_count,api_priority_score,api_target_reason
レンタルスタジオ シンデレラドリーム,〒136-0076 東京都江東区南砂２丁目１-８ フッコウビル ４F,http://rentalstudio-cinderella.com/,03-6458-6805,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオ ふわり,〒176-0006 東京都練馬区栄町１５-５ 小林ビル Ａ号室,https://fuwarimusic.jp/studio/,03-6915-8539,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオ Studio One,〒114-0031 東京都北区十条仲原１丁目８-２６ 清水ビル,,090-1269-7379,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオ N.studio,〒146-0091 東京都大田区鵜の木２丁目５-１ イーグル鵜の木,https://www.arabesque-n.com/n-studio/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオ HIKARI 築地,〒104-0045 東京都中央区築地２丁目１-１７ 陽光築地ビル 地下一階,https://hikari-studio.net/,050-3196-4716,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオ・マンサナ,〒112-0002 東京都文京区小石川２丁目３-２１,http://flamenco-manzana.com/,03-5840-6578,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオルミエル,〒114-0023 東京都北区滝野川５丁目４１-４ 明成ビル B１F,http://lumiere.littlestar.jp/studio/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
スポーツクラブ ルネサンス 富士見台24,〒176-0021 東京都練馬区貫井３丁目１２-３３,https://www.s-re.jp/fujimidai/?utm_source=google&utm_medium=gMybusiness,03-5987-2433,,0,4,2,60,S優先度記事×2|複数記事候補×4
スペースF・L・S｜昭島レンタルスタジオ,〒196-0025 東京都昭島市朝日町１丁目 １１-５ ２F,http://ryuyu7.com/,042-542-4632,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオ響,〒164-0002 東京都中野区上高田３丁目３８-１１ 響ＳＯＵ,http://studiohibiki.nomaki.jp/,03-5380-6822,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオピアーチェ春日後楽園店,東京都文京区春日2丁目23番11号　コア伝通院アネックス地下一階,https://studio-piace.com/,,https://dance-studio-lab.com/room/MGRlMzFmOGEtODQ5Ni00YjlkLTliNzktNWRmYmI0NzkwM2Q0/detail,1,2,0,60,提携スタジオ|複数記事候補×2
スタジオジパング 錦糸町スタジオSTANDARD,〒130-0012 東京都墨田区太平３丁目１４-１０ スズキビルディング 1階,https://studiozipang.com/,,,0,5,1,60,S優先度記事×1|複数記事候補×5|候補少記事に出現
スタジオジパング 池上スタジオSTANDARD,〒146-0082 東京都大田区池上６丁目５-１４ プレゼンス池上 地下1階,https://studiozipang.com/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオアリス 足立舎人店,〒121-0831 東京都足立区舎人１丁目１５-９,https://www.studio-alice.co.jp/shop/store_detail.php?id=227,0120-722-753,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオCLI CLI,〒145-0064 東京都大田区上池台１丁目１-１,https://clicli.shopinfo.jp/,03-5702-1065,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオAivic池袋西口,,https://takuspace.com/ikebukuro/,,https://dance-studio-lab.com/room/OGY0MGIxYWEtNDM4Yi00YzAwLWI0OGMtOTAyOTkyYTJhMDYz/detail,1,2,0,60,提携スタジオ|複数記事候補×2
レンタルスタジオNSA 1号店,〒001-0014 北海道札幌市北区北１４条西１丁目２-５ 三晃ビル,https://www.studio-nsa.com/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオHIKARI 上野,〒110-0003 東京都台東区根岸１丁目１-１５ ルンビニフードカフェ鶯谷店 4階,https://hikari-studio.net/ueno/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオククナ,〒114-0032 東京都北区中十条２丁目９-１５ 地下１階 瀬武興業第一ビル,https://studio-kukuna.amebaownd.com/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
スタジオエリース,〒161-0033 東京都新宿区下落合２丁目１-８ 三栄ビル 310号室,http://studioaries.net/wp/,090-4545-1784,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオOLI（オリ） 三鷹 ［定員30名 教室レッスン、スポットレンタルできます］,〒180-0013 東京都武蔵野市西久保２丁目１-１０ Ｙ’Ｓビル B１ ワイズビル,https://www.rentalstudio-oli.com/,,,0,5,1,60,S優先度記事×1|複数記事候補×5|候補少記事に出現
ダンススタジオ・ミカ,"2階, ５丁目-１-３ 麻生町 北区 札幌市 北海道 001-0045",http://www.dance-mika.com/,011-700-9001,,0,4,2,60,S優先度記事×2|複数記事候補×4
ダンススタジオ・ポップコーン,〒104-0041 東京都中央区新富２丁目４-６ アーベイン三井 8F,http://www.studio-popcorn.jp/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスタジオ D-Base 大岡山店,〒145-0063 東京都大田区南千束３丁目１-１５ プラシス大岡山 地下1階,https://st-dbase.jp/,03-4446-5101,,0,4,2,60,S優先度記事×2|複数記事候補×4
シンフォニー,〒114-0001 東京都北区東十条２丁目４-１２ 金鈴ビル,https://sites.google.com/view/higashijujo-symphony/ホーム,03-3927-9255,,0,4,2,60,S優先度記事×2|複数記事候補×4
シルクスタジオ,〒192-0912 東京都八王子市絹ケ丘１丁目２１-５,https://hachioji.mypl.net/shop/00000359076/,042-657-3183,,0,4,2,60,S優先度記事×2|複数記事候補×4
サイスタジオ,〒173-0014 東京都板橋区大山東町１９-１ FM10ラ･アクシオンビル4階,http://www.saistudio.net/,03-5375-1118,,0,4,2,60,S優先度記事×2|複数記事候補×4
ゴールドジム南大沢東京,〒192-0364 東京都八王子市南大沢２丁目30番地 サザンウィンズ南大沢 2F,https://www.goldsgym.jp/shop/10210,042-670-3737,,0,4,2,60,S優先度記事×2|複数記事候補×4
コンバレエスタジオ Kon Ballet Studio 糀谷店,〒144-0035 東京都大田区南蒲田３丁目１３-１２ キザキビル2F.3F,http://konballetstudio.com/kojiya/,080-1872-6788,,0,4,2,60,S優先度記事×2|複数記事候補×4
キャナリー,〒150-0002 東京都渋谷区渋谷１丁目４-６,,03-6427-7392,,0,4,2,60,S優先度記事×2|複数記事候補×4
キッズダンススタジオSerenita西新井店,〒123-0842 東京都足立区栗原１丁目７-２０ 3階,,050-3555-0206,,0,4,2,60,S優先度記事×2|複数記事候補×4
サイスタジオ小茂根,〒173-0037 東京都板橋区小茂根１丁目９-５ サイスタジオ小茂根 2F,http://www.saistudio.net/,03-5375-1118,,0,4,2,60,S優先度記事×2|複数記事候補×4
レンタルスペース・スタジオ,〒145-0074 東京都大田区東嶺町４４-９ 1F・102号室 三松スクエアガーデン,https://www.kudo-ota.com/space,090-6293-5874,,0,4,2,60,S優先度記事×2|複数記事候補×4
アルファビデオレンタルスタジオ,〒107-0051 東京都港区元赤坂１丁目５-７ ラベリテ赤坂 1階,https://www.alphavideo.co.jp/service/studio/,03-5412-0707,,0,4,2,60,S優先度記事×2|複数記事候補×4
studio3,〒136-0071 東京都江東区亀戸１丁目３１-８ 北越ビル 2F,http://www.studio3.jp/,090-3319-3611,,0,5,1,60,S優先度記事×1|複数記事候補×5|候補少記事に出現
中野 ガーデン レンタルスタジオ,〒165-0026 東京都中野区新井１丁目１２-５ ＮＳフラッツ B1階,https://nakano.studiosquare.jp/,03-5822-4050,,0,4,2,60,S優先度記事×2|複数記事候補×4
studio fusion レンタルスタジオ,〒176-0001 東京都練馬区練馬１丁目２０-３ Nビル 2F,https://ks-works-fusion-studio-tokyo.com/,03-6914-6546,,0,4,2,60,S優先度記事×2|複数記事候補×4
えこてんハウススタジオ,〒176-0005 東京都練馬区旭丘１丁目７６-１０ 相枝ビル ４F,https://ekoten.tokyo/rental-studio/,050-5326-1373,,0,4,2,60,S優先度記事×2|複数記事候補×4
ダンスラッシュ,〒001-0021 北海道札幌市北区北２１条西５丁目１-１ ベルリネッタN21 2F,http://danslash.jp/,011-776-7734,,0,4,2,60,S優先度記事×2|複数記事候補×4
体幹・柔軟性強化&ポールダンス スタジオWeBA（ウィーバ）,〒136-0072 東京都江東区大島５丁目２７-１,https://weba.style/,03-5858-6459,,0,4,2,60,S優先度記事×2|複数記事候補×4
佐々木隆子タップダンススタジオ（蒲田本部スタジオ）,〒144-0035 東京都大田区南蒲田３丁目８-３０,https://gooschool.jp/sc/7104147/sh0001/,090-1794-0992,,0,4,2,60,S優先度記事×2|複数記事候補×4
monoダンススタジオ西巣鴨（レンタルスタジオ）,〒114-0023 東京都北区滝野川１丁目９３-５ コスモ西巣鴨 103,https://rental-dance-studio.com/nishisugamo/kihon-jyouhou,,,0,4,2,60,S優先度記事×2|複数記事候補×4
mikaバレエスタジオ,〒176-0011 東京都練馬区豊玉上２丁目２０-４ 石原ビル,http://mikaballetstudio.com/,080-6766-1655,,0,4,2,60,S優先度記事×2|複数記事候補×4
"in the house / Nishiwaseda ""Street Dance Park""",〒169-0075 東京都新宿区高田馬場１丁目１-１３ ONE ROOF FLAT NISHIWASEDA B1,http://inthehouse.tokyo/,050-3558-1384,,0,4,2,60,S優先度記事×2|複数記事候補×4
"in the house / Mejiro ""Attic""",〒171-0031 東京都豊島区目白３丁目１-３４ 2F,https://inthehouse.tokyo/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
Tダンスプロダクション,〒132-0033 東京都江戸川区東小松川４丁目４３-１８,https://dancespacefunabori.com/,03-6808-0293,,0,4,2,60,S優先度記事×2|複数記事候補×4
TKPスター貸会議室 東京タワー通り,〒105-0011 東京都港区芝公園３丁目４-３０ 32芝公園ビル B2階,https://www.kashikaigishitsu.net/facilitys/st-tokyotowerdori/?utm_source=google&utm_medium=maps&utm_campaign=gmb,03-5425-4626,,0,4,2,60,S優先度記事×2|複数記事候補×4
dance studio GROOVY ダンス＆ヨガ,"いづみ屋ビル 4階, ２丁目-２０-２ 成増 板橋区 東京都 175-0094",http://www.groovy2005.com/,050-3555-3677,,0,4,2,60,S優先度記事×2|複数記事候補×4
Studio R 六本木ヒルズ店,〒106-0032 東京都港区六本木６丁目１５-１ ヒルズ けやき坂通り 2F けやき坂テラス,https://www.studio-ryo.net/,03-3405-1678,,0,4,2,60,S優先度記事×2|複数記事候補×4
多目的貸スタジオ-TSスタジオ,〒174-0056 東京都板橋区志村３丁目１７-２ TSビル 4階,http://makeuponeslife.site/,03-6906-7731,,0,4,2,60,S優先度記事×2|複数記事候補×4
城北公園前レンタルスタジオ,〒174-0043 東京都板橋区坂下２丁目３１-５ ２F,http://jrds.jp/,03-5918-6017,,0,4,2,60,S優先度記事×2|複数記事候補×4
リアクション2はなれ,〒179-0084 東京都練馬区氷川台３丁目２４-１５ 石野ＮＴビル 地下1F,https://www.reaction-no2hanare.com/,080-7565-5575,,0,4,2,60,S優先度記事×2|複数記事候補×4
リアクション2MANA,〒113-0033 東京都文京区本郷２丁目３６-２ 地下1階,https://www.reaction-no2mana.com/,080-7565-5575,,0,4,2,60,S優先度記事×2|複数記事候補×4
モノダンススタジオ 八王子校,〒192-0911 東京都八王子市打越町３４４-５ クリヤマ北野ビル 3階,https://www.monodance.com/,042-645-6561,,0,4,2,60,S優先度記事×2|複数記事候補×4
バレエスタジオコルツァ（Ballet Studio Colza）,〒193-0833 東京都八王子市めじろ台１丁目９-１ 2階,https://bs-colza.com/,070-4458-3534,,0,4,2,60,S優先度記事×2|複数記事候補×4
Studio Face東十条店 ダンスも会議もできるレンタルスタジオ,〒114-0001 東京都北区東十条３丁目１４-１３ ジョイフルプラザ３ 3階,https://studioface0712.com/,090-2740-0781,,0,4,2,60,S優先度記事×2|複数記事候補×4
Studio Face,〒114-0021 東京都北区岸町１丁目６-２０ 地下1階 レジェンド王子,https://studioface0712.com/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
Studio ENTRADA森下ANNEX,〒130-0024 東京都墨田区菊川１丁目９-１４ ４F,https://www.studio-entrada.com/,080-5057-5963,,0,4,2,60,S優先度記事×2|複数記事候補×4
StudioOnda東中野 Ondabuilding,〒169-0074 東京都新宿区北新宿４丁目３３-５,https://ondacompany.com/,080-4947-2985,,0,4,2,60,S優先度記事×2|複数記事候補×4
StudioNEXUS武蔵関校,〒177-0051 東京都練馬区関町北２丁目２２-１３ シャトーセキ B1,https://nfc-dance.com/,03-6753-0989,,0,4,2,60,S優先度記事×2|複数記事候補×4
Starbox,〒135-0016 東京都江東区東陽３丁目２１-１３,http://starbox.jp/,,,0,4,2,60,S優先度記事×2|複数記事候補×4
SWITCH STAND ODAIBA,"〒135-0064 東京都江東区青海２丁目７-４, The Soho, 1F",https://switch-stand.com/odaiba/,050-1865-4108,,0,4,2,60,S優先度記事×2|複数記事候補×4
STUDIO+DINING TREE,〒132-0024 東京都江戸川区一之江４丁目２-２５,https://edogawa.mypl.net/shop/00000370544/,080-6585-4477,,0,4,2,60,S優先度記事×2|複数記事候補×4
STUDIO TRON,"〒106-0031 東京都港区西麻布３丁目１７-１１ B1F,1F TRONビル",http://studiotron.jp/,03-5770-2535,,0,4,2,60,S優先度記事×2|複数記事候補×4
STUDIO SPACE COREDO NOGIZAKA｜スタジオスペース コレド 乃木坂,〒107-0052 東京都港区赤坂９丁目６-４１ B1,,03-6434-7808,,0,4,2,60,S優先度記事×2|複数記事候補×4
Studio Leaf,〒144-0047 東京都大田区萩中１丁目４-１２-３０１,http://www.studioleaf.co/,090-3815-4340,,0,4,2,60,S優先度記事×2|複数記事候補×4
SPROUT DANCE STUDIO 梅田店,〒530-0026 大阪府大阪市北区神山町１-１５ ＴＲＵＳＴ ＢＵＩＬＤＩＮＧ 1 階,https://www.sprout-dance.com/,06-6365-6288,,0,4,2,60,S優先度記事×2|複数記事候補×4
SIM STUDIOお台場,〒135-0062 東京都江東区東雲２丁目１４-３５,https://www.sim-odaiba.com/,0120-154-646,,0,4,2,60,S優先度記事×2|複数記事候補×4
新宿 大久保 BMT レンタルスタジオ,〒169-0074 東京都新宿区北新宿１丁目１３-１９ 弘林ビル Ｂ１Ｆ,https://shinjuku.inforent.jp/,03-5822-4050,,0,4,2,60,S優先度記事×2|複数記事候補×4
REDEIC DANCE STUDIO,〒146-0092 東京都大田区下丸子３丁目２５-５,http://redeic.info/,080-3455-4455,,0,4,2,60,S優先度記事×2|複数記事候補×4
SKYレンタルダンススタジオ,〒530-0028 大阪府大阪市北区万歳町３-４１ ホワイトコーポラス 104,https://nakazakicho.skyspace.jp/,070-9096-7478,,0,4,2,60,S優先度記事×2|複数記事候補×4
ハウススタジオ プラネアールときわ台スタジオ,〒174-0071 東京都板橋区常盤台２丁目９-５,http://www.planear.co.jp/studio/tokiwadai.html,0120-424-548,,0,4,2,60,S優先度記事×2|複数記事候補×4
New York yuka's Dance Center,〒146-0084 東京都大田区南久が原２丁目１１-８,http://www.t-nydc.jp/,080-8915-3750,,0,4,2,60,S優先度記事×2|複数記事候補×4
MDL Studio (防音スタジオ),〒182-0021 東京都調布市調布ケ丘３丁目６９-２,https://maisondulapintokyo.wixsite.com/maison-du-lapin/studio,,,0,5,1,60,S優先度記事×1|複数記事候補×5|候補少記事に出現
MAR'ｓ DANCE SCHOOL,〒121-0823 東京都足立区伊興３丁目１８-１９ ＮＹビル 1F,http://www.mars-ds.com/,03-3897-6225,,0,4,2,60,S優先度記事×2|複数記事候補×4
Legato HALL,〒175-0082 東京都板橋区高島平８丁目６-６ ２階,https://www.smartkaigisitsu.net/properties/view/511,,,0,4,2,60,S優先度記事×2|複数記事候補×4
望月愛生バレエスタジオ,〒146-0084 東京都大田区南久が原２丁目７-６ 横川ビル 1階,https://aimiballet.com/,03-6677-8334,,0,4,2,60,S優先度記事×2|複数記事候補×4
新宿村スタジオ,〒169-0074 東京都新宿区北新宿２丁目１-２,http://www.shinjukumura.co.jp/,03-3361-5946,,0,4,2,60,S優先度記事×2|複数記事候補×4
