article_title,article_type,article_priority,rank,studio_title,address,is_partner,dslurl,primary_station,distance_to_primary_station_m,selection_score,selection_reason
駅近のレンタルダンススタジオ 東京,条件,S,2,BUZZ レンタルスタジオ 六本木店,〒106-0032 東京都港区六本木４丁目５-７ スタジオＤ 地下1階,1,https://dance-studio-lab.com/room/MGYxY2IwOWYtNDQ4ZS00MmEyLTliYTAtNzg1YjUyOTA0OTlj/detail,六本木駅,269.0,145,提携 | 駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,3,THビル貸し会議室 レンタルスタジオ,〒151-0053 東京都渋谷区代々木２丁目４-１ Thビル,1,https://dance-studio-lab.com/room/ZGYxYjYyNDgtMDEzOC00MjZhLTgyZDctODZlMDViYTQ0NDgy/detail,新宿駅,451.0,145,提携 | 駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,4,チェリッシュスタジオ9号館,東京都渋谷区鶯谷町15-7 ライブリーYSビル6階,1,https://dance-studio-lab.com/room/NGU3OTQ4YzEtMzA3OS00NDc3LThjODQtYWFkMmUzMTE4ZmFm/detail,渋谷駅,423.0,145,提携 | 駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,5,Studio-Bio,東京都渋谷区千駄ヶ谷3−41−12　シャトル千駄ヶ谷B1(地下),1,https://dance-studio-lab.com/room/MTI3NDc3MzgtMTBhMy00NGY2LWE3MGQtZmM5YzdiYjVmNzM2/detail,北参道駅,48.0,145,提携 | 駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,6,レンタルスタジオAivic新橋,"東京都港区西新橋1-16-14 宮川ビル4階
",1,https://dance-studio-lab.com/room/M2EyMzEzOTUtMjkwNC00MmRlLWI3YWEtYjBiMmM1NGUzYzhl/detail,新橋駅,408.0,145,提携 | 駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,7,studio_MINT 錦糸町,〒130-0012 東京都墨田区太平３丁目１-４,1,https://dance-studio-lab.com/room/ZDgyZDBlYjYtZWM1YS00MGNhLWI3YjEtZjRmNTEzZmU5NjE4/detail,錦糸町駅,356.0,145,提携 | 駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,8,レンタルスタジオAivic恵比寿,東京都渋谷区恵比寿西1-14-3 満栄佐藤ビル202,1,https://dance-studio-lab.com/room/MzMyZDY5NzktNDEzOS00MzAyLWJjNzEtMjZiMjNiNzUwNGMy/detail,恵比寿駅,233.0,145,提携 | 駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,9,赤レンガ・バレエスタジオStudioStyle+,〒169-0073 東京都新宿区百人町１丁目２４-８ 3F,0,,新大久保駅,347.0,45,駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,10,西荻窪七宝レンタルスペース,〒167-0042 東京都杉並区西荻北３丁目２５-１ 七宝マンション 1階,0,,西荻窪駅,259.0,45,駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,11,BUZZ レンタルスタジオ新宿4丁目店,〒160-0022 東京都新宿区新宿４丁目２-２１ 相模ビル B1F,0,,新宿駅,355.0,45,駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,12,ALOK DANCE DORAMA COMPANY,〒169-0073 東京都新宿区百人町１丁目１３-９,0,,新大久保駅,279.0,45,駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,13,alt studio (オルトスタジオ),〒101-0051 東京都千代田区神田神保町１丁目64-３ 神保町ビル 6F,0,,神保町駅,327.0,45,駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,14,レンタルダンススタジオ LANDstudio 新宿店,〒169-0073 東京都新宿区百人町１丁目２２-１９ 筒井ビル B1F,0,,新大久保駅,276.0,45,駅近500m以内 | 複数記事候補 | 駅近(≤500m)
駅近のレンタルダンススタジオ 東京,条件,S,15,BUZZ レンタルスタジオ 渋谷東口SQUARE店,〒150-0002 東京都渋谷区渋谷２丁目２２-８ 名取ビル 1F,0,,渋谷駅,177.0,45,駅近500m以内 | 複数記事候補 | 駅近(≤500m)
深夜利用OKのダンススタジオ 東京,条件,A,1,BUZZ レンタルスタジオ新宿コンシェルジュ店,〒160-0023 東京都新宿区西新宿７丁目１６-４ Concierge高橋 BF 地下 一階,1,https://dance-studio-lab.com/room/OGUzNmE0NzUtZDU1NS00ZjIyLTg4OGItNDYyOWI2YzkzOTA0/detail,西武新宿駅,292.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,2,BUZZ レンタルスタジオ 新宿ハウス店,〒160-0023 東京都新宿区西新宿７丁目１６-１,1,https://dance-studio-lab.com/room/MWYzNmNhZGMtMWZiNi00MjBiLWJjNzMtZmFmNjAxYmQ5MjA3/detail,西武新宿駅,276.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,3,BUZZ レンタルスタジオ 渋谷PARK店,〒150-0042 東京都渋谷区宇田川町１９-５,1,https://dance-studio-lab.com/room/YmNlM2RmNGMtNGI0Mi00ZTg4LTk4OTYtNjY4NWRiM2JmNzhm/detail,渋谷駅,448.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,4,BUZZ レンタルスタジオ 西国分寺店,〒185-0024 東京都国分寺市泉町３丁目３７-２５ 天龍ビル B1,1,https://dance-studio-lab.com/room/ZDcyMzBmZWYtMzdiYS00YjY0LThmOGEtZDJjMzQxNTVlZDA2/detail,西国分寺駅,117.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,5,BUZZ レンタルスタジオ 国分寺店,〒185-0021 東京都国分寺市南町３丁目２７-７ 白馬ビル B1F,1,https://dance-studio-lab.com/room/ZjIzMWQ0ZjctM2ViOC00Yzg1LWExMzMtMGFkZDYwYzg1Mjhj/detail,国分寺駅,334.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,6,BUZZ渋谷TOWER,東京都渋谷区東2-27-9],1,https://dance-studio-lab.com/room/YWZmOTdhZGMtMjk1MC00ODljLWE2YWUtMDRjMGM5NTIxZTg2/detail,渋谷駅,437.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,7,THビル貸し会議室 レンタルスタジオ,〒151-0053 東京都渋谷区代々木２丁目４-１ Thビル,1,https://dance-studio-lab.com/room/ZGYxYjYyNDgtMDEzOC00MjZhLTgyZDctODZlMDViYTQ0NDgy/detail,新宿駅,451.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,8,BUZZ竹ノ塚,〒121-0823 東京都足立区伊興３丁目１８-１９ ＮＹビル 3階,1,https://dance-studio-lab.com/room/Zjk4YThkNDItZDI4OC00MTRlLTg2NDgtYTgxZDUyYjgxMjQ2/detail,竹ノ塚駅,295.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,9,第一ホテル東京 フィットネス&アクアゾーン,〒100-0011 東京都千代田区内幸町１丁目５-３ 新幸橋ビルディング ビル内,0,,新橋駅,357.0,35,駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,10,Rei Dance Collection 駅前校,〒150-0002 東京都渋谷区渋谷３丁目２８-７ 青ビル B1F,0,,渋谷駅,324.0,35,駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,11,MCSpace,〒167-0053 東京都杉並区西荻南２丁目２５-６ 西荻プラザビル B1F,0,,西荻窪駅,275.0,35,駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,12,BUZZ レンタルスタジオ 渋谷東口SQUARE店,〒150-0002 東京都渋谷区渋谷２丁目２２-８ 名取ビル 1F,0,,渋谷駅,177.0,35,駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,13,Pole and Aerial Studio POLISH五反田,〒141-0031 東京都品川区西五反田１丁目５-２ トラヤビル 7階,0,,五反田駅,112.0,35,駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,14,JOINT STUDO Harajuku,〒150-0001 東京都渋谷区神宮前４丁目２９-９ Ondenビル B1,0,,原宿駅,400.0,35,駅近500m以内 | 複数記事候補 | tag:feature:midnight
深夜利用OKのダンススタジオ 東京,条件,A,15,Hidemi Dancing Vida,〒141-0021 東京都品川区上大崎２丁目１０-３２ フラワープラザビル 202,0,,目黒駅,198.0,35,駅近500m以内 | 複数記事候補 | tag:feature:midnight
鏡付きレンタルダンススタジオ 東京,条件,A,1,BUZZ レンタルスタジオ新宿コンシェルジュ店,〒160-0023 東京都新宿区西新宿７丁目１６-４ Concierge高橋 BF 地下 一階,1,https://dance-studio-lab.com/room/OGUzNmE0NzUtZDU1NS00ZjIyLTg4OGItNDYyOWI2YzkzOTA0/detail,西武新宿駅,292.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
鏡付きレンタルダンススタジオ 東京,条件,A,2,BUZZ レンタルスタジオ 新宿ハウス店,〒160-0023 東京都新宿区西新宿７丁目１６-１,1,https://dance-studio-lab.com/room/MWYzNmNhZGMtMWZiNi00MjBiLWJjNzMtZmFmNjAxYmQ5MjA3/detail,西武新宿駅,276.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
鏡付きレンタルダンススタジオ 東京,条件,A,3,BUZZ レンタルスタジオ 西国分寺店,〒185-0024 東京都国分寺市泉町３丁目３７-２５ 天龍ビル B1,1,https://dance-studio-lab.com/room/ZDcyMzBmZWYtMzdiYS00YjY0LThmOGEtZDJjMzQxNTVlZDA2/detail,西国分寺駅,117.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
鏡付きレンタルダンススタジオ 東京,条件,A,4,BUZZ レンタルスタジオ 渋谷PARK店,〒150-0042 東京都渋谷区宇田川町１９-５,1,https://dance-studio-lab.com/room/YmNlM2RmNGMtNGI0Mi00ZTg4LTk4OTYtNjY4NWRiM2JmNzhm/detail,渋谷駅,448.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
鏡付きレンタルダンススタジオ 東京,条件,A,5,BUZZ レンタルスタジオ 六本木店,〒106-0032 東京都港区六本木４丁目５-７ スタジオＤ 地下1階,1,https://dance-studio-lab.com/room/MGYxY2IwOWYtNDQ4ZS00MmEyLTliYTAtNzg1YjUyOTA0OTlj/detail,六本木駅,269.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
鏡付きレンタルダンススタジオ 東京,条件,A,6,THビル貸し会議室 レンタルスタジオ,〒151-0053 東京都渋谷区代々木２丁目４-１ Thビル,1,https://dance-studio-lab.com/room/ZGYxYjYyNDgtMDEzOC00MjZhLTgyZDctODZlMDViYTQ0NDgy/detail,新宿駅,451.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
鏡付きレンタルダンススタジオ 東京,条件,A,7,BUZZ レンタルスタジオ 国分寺店,〒185-0021 東京都国分寺市南町３丁目２７-７ 白馬ビル B1F,1,https://dance-studio-lab.com/room/ZjIzMWQ0ZjctM2ViOC00Yzg1LWExMzMtMGFkZDYwYzg1Mjhj/detail,国分寺駅,334.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
鏡付きレンタルダンススタジオ 東京,条件,A,8,レンタルスタジオAivic恵比寿,東京都渋谷区恵比寿西1-14-3 満栄佐藤ビル202,1,https://dance-studio-lab.com/room/MzMyZDY5NzktNDEzOS00MzAyLWJjNzEtMjZiMjNiNzUwNGMy/detail,恵比寿駅,233.0,135,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:mirror
撮影可能なダンススタジオ 東京,条件,B,1,BUZZ レンタルスタジオ新宿コンシェルジュ店,〒160-0023 東京都新宿区西新宿７丁目１６-４ Concierge高橋 BF 地下 一階,1,https://dance-studio-lab.com/room/OGUzNmE0NzUtZDU1NS00ZjIyLTg4OGItNDYyOWI2YzkzOTA0/detail,西武新宿駅,292.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,2,BUZZ レンタルスタジオ 渋谷PARK店,〒150-0042 東京都渋谷区宇田川町１９-５,1,https://dance-studio-lab.com/room/YmNlM2RmNGMtNGI0Mi00ZTg4LTk4OTYtNjY4NWRiM2JmNzhm/detail,渋谷駅,448.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,3,Dubway レンタルスタジオ中野,東京都中野区5-32-6 城西ビルB02,1,https://dance-studio-lab.com/room/MzFmYWU5ZjgtNmM0NC00MDYzLTljOGUtMjFlZDI1MmVhMDE5/detail,中野駅,167.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,4,レンタルスタジオAivic渋谷道玄坂,東京都渋谷区円山町23-10 渋谷ATビル201,1,https://dance-studio-lab.com/room/NWE2MDljYmItN2I0ZC00ZjIzLWI3MGEtMmZiNmEzNWJjOWI4/detail,神泉駅,78.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,5,チェリッシュスタジオ9号館,東京都渋谷区鶯谷町15-7 ライブリーYSビル6階,1,https://dance-studio-lab.com/room/NGU3OTQ4YzEtMzA3OS00NDc3LThjODQtYWFkMmUzMTE4ZmFm/detail,渋谷駅,423.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,6,Studio-Bio,東京都渋谷区千駄ヶ谷3−41−12　シャトル千駄ヶ谷B1(地下),1,https://dance-studio-lab.com/room/MTI3NDc3MzgtMTBhMy00NGY2LWE3MGQtZmM5YzdiYjVmNzM2/detail,北参道駅,48.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,7,レンタルスタジオAivic恵比寿,東京都渋谷区恵比寿西1-14-3 満栄佐藤ビル202,1,https://dance-studio-lab.com/room/MzMyZDY5NzktNDEzOS00MzAyLWJjNzEtMjZiMjNiNzUwNGMy/detail,恵比寿駅,233.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,8,レンタルスタジオAivic新橋,"東京都港区西新橋1-16-14 宮川ビル4階
",1,https://dance-studio-lab.com/room/M2EyMzEzOTUtMjkwNC00MmRlLWI3YWEtYjBiMmM1NGUzYzhl/detail,新橋駅,408.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,9,スタジオブライト｜レンタル撮影スタジオ（完全予約制）,〒111-0051 東京都台東区蔵前４丁目３６-１３ タイルビル 4F,0,,蔵前駅,381.0,25,駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,10,レンタル撮影スタジオDOLLY飯田橋1号店,〒102-0072 東京都千代田区飯田橋３丁目６-６ 港屋ビル 2F,0,,飯田橋駅,134.0,25,駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,11,演劇舞台稽古場 ファンファーレレンタルスタジオ新宿御苑（撮影スタジオとして利用可能）,〒162-0067 東京都新宿区富久町１３-１５ サウスタワー地下2階,0,,新宿御苑前駅,497.0,19,駅近500m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,12,演劇舞台稽古場 ファンファーレレンタルスタジオ代田環七（撮影レンタルスタジオとしても利用可）,〒156-0041 東京都世田谷区大原１丁目２３-１５ 三京ビル ６F,0,,下北沢駅,949.0,16,駅近1000m以内 | 複数記事候補 | tag:feature:shooting
撮影可能なダンススタジオ 東京,条件,B,13,撮影スタジオ【スタジオトランバネーロ】,〒115-0045 東京都北区赤羽１丁目５１-４ 赤銀ビル 201号,0,,赤羽駅,662.0,14,駅近1000m以内 | 複数記事候補 | tag:feature:shooting
防音完備のダンススタジオ 東京,条件,B,1,スタジオ五軒町／『鏡張り』の多目的に利用できる『防音』スタジオ,東京都千代田区外神田6-16-1,1,https://dance-studio-lab.com/room/ODZiZjA3NDItNjk4ZS00YjMxLWFjMGQtMGU5ZjVkZDg5OWQw/detail,湯島駅,308.0,125,提携 | 駅近500m以内 | 複数記事候補 | tag:feature:soundproof
防音完備のダンススタジオ 東京,条件,B,2,MDL Studio (防音スタジオ),〒182-0021 東京都調布市調布ケ丘３丁目６９-２,0,,調布駅,1165.0,8,複数記事候補 | tag:feature:soundproof
